source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1916Reach,1915,North Carolina State League,,B00531,Brasier,,0,Raleigh,58,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20657,Brazier,,0,Raleigh,,,,,,,52,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00747,Brouthers,,0,Greensboro,38,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20526,Brouthers,,0,Greensboro,,,,,,,39,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00434,Bumb,,0,Asheville,104,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20038,Bumb,,0,Asheville,,,106,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B01029,Burge,,0,Asheville,13,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,P10244,Burge,,0,Asheville,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00416,Butts,,0,Durham,99,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20594,Butts,,0,Durham,,,,,,,98,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00672,Bysert,,0,Raleigh,100,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20240,Carlisle,,0,Greensboro,,,,,24,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20334,Cates,,0,Winston-Salem,,,,,35,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00101,Cheek,,0,Durham,10,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00646,Christenberry,,0,Charlotte,28,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20571,Christenbury,,0,Charlotte,,,,,,,18,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00207,Citrano,,0,Raleigh,108,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20417,Citrano,,0,Raleigh,,,,,,107,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00196,Clapp,,0,Greensboro,17,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20539,Clapp,,0,Greensboro,,,,,,,17,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00381,Corbett,,0,Asheville,116,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20166,Corbett,,0,Asheville,,,,54,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20391,Corbett,,0,Asheville,,,,,,62,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00840,Crow,,0,Winston-Salem,62,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20254,Crow,,0,Winston-Salem,,,,,52,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20864,Currie,,0,Raleigh,,,,,,,,,,,,18,
minoraverages/1916Reach,1915,North Carolina State League,,P10231,Currie,,0,Raleigh,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00356,Davis,,0,Greensboro,19,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20792,Davis,,0,Greensboro,,,,,,,19,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00589,Dayton,,0,Durham,122,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20721,Dayton,,0,Durham,,,,,,,69,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21174,Dayton,,0,Durham,,,,,,,,,,,43,,
minoraverages/1916Reach,1915,North Carolina State League,,B00651,Doak,,0,Charlotte,113,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20287,Doak,,0,Charlotte,,,,,89,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00948,Donaldson,,0,Winston-Salem,19,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20463,Donaldson,,0,Winston-Salem,,,,,,19,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00999,Dudley,,0,Charlotte,38,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21196,Dudley,,0,Charlotte,,,,,,,,,,,38,,
minoraverages/1916Reach,1915,North Carolina State League,,F20128,Duggan,,0,Durham,,,,55,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00021,Dunning,,0,Charlotte,29,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20810,Dunning,,0,Charlotte,,,,,,,29,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00961,Durbarrow,,0,Charlotte,12,,,,,,,,,,,,
